reviewerID,asin,overall
A1CFANJK5GTWU3,B00XJYQ3FK,4.0
A1CFANJK5GTWU3,B00TA2YY88,5.0
A1CFANJK5GTWU3,B013WT0U8C,5.0
A1CFANJK5GTWU3,B007FER2IW,5.0
A1CFANJK5GTWU3,B00PZMB6UG,5.0
A1CFANJK5GTWU3,B000KM0WPG,5.0
A1CFANJK5GTWU3,B0012BV21W,5.0
A1CFANJK5GTWU3,B0012BV21W,5.0
A1CFANJK5GTWU3,B0012BV21W,5.0
A1CFANJK5GTWU3,B01GKG0JVM,5.0
A1CFANJK5GTWU3,B00XJYQ3FK,4.0
A1CFANJK5GTWU3,B00TA2YY88,5.0
A1CFANJK5GTWU3,B013WT0U8C,5.0
A1CFANJK5GTWU3,B004U7B9HM,5.0
A1CFANJK5GTWU3,B007FER2IW,5.0
A1CFANJK5GTWU3,B00IGHFOUA,5.0
A1CFANJK5GTWU3,B00PZY501U,5.0
A1CFCQ8VIWSHCT,B0024JF3PW,5.0
A1CFCQ8VIWSHCT,B003OF616U,5.0
A1CFCQ8VIWSHCT,B0024JF3PW,5.0
A1CFCQ8VIWSHCT,B00JMLQPDE,5.0
A1CFCQ8VIWSHCT,B0024J97BI,5.0
A1CFCQ8VIWSHCT,B000N3209S,5.0
A1CFCQ8VIWSHCT,B000HE5AV8,5.0
A1CFCQ8VIWSHCT,B000N3209S,5.0
A1CFCQ8VIWSHCT,B0024J97BI,5.0
A1CFCQ8VIWSHCT,B003OF616U,5.0
A1CFCQ8VIWSHCT,B000HE5AV8,5.0
A1CFCQ8VIWSHCT,B00JMLQPDE,5.0
A1CFCRAOZ0V3GF,B009OJIH7G,5.0
A1CFCRAOZ0V3GF,B001UKMI7W,5.0
A1CFCRAOZ0V3GF,B0069J85VC,4.0
A1CFCRAOZ0V3GF,B000BO8XD6,5.0
A1CFCRAOZ0V3GF,B00ECL51VG,5.0
A1CFCRAOZ0V3GF,B00ECL51VG,5.0
A1CFCRAOZ0V3GF,B009OJIH7G,5.0
A1CFCRAOZ0V3GF,B00ECL513O,5.0
A1CFCRAOZ0V3GF,B0069J85VC,4.0
A1CFCRAOZ0V3GF,B000BO8XD6,5.0
A1CFCRAOZ0V3GF,B001UKMI7W,5.0
A1CFCRAOZ0V3GF,B00ECL513O,5.0
A1CFLONN2PBBGB,B01F6GSCIO,5.0
A1CFLONN2PBBGB,B01F6GSCIO,5.0
A1CFLONN2PBBGB,B01F6HAUHY,5.0
A1CFLONN2PBBGB,B01F6GLK24,5.0
A1CFLONN2PBBGB,B01F6B6R1S,5.0
A1CFLONN2PBBGB,B01F6H0RZO,5.0
A1CFLONN2PBBGB,B01F6H92NC,5.0
A1CFLONN2PBBGB,B01F6GLK24,5.0
A1CFLONN2PBBGB,B01F6B6R1S,5.0
A1CFLONN2PBBGB,B01F6HAUHY,5.0
A1CFLONN2PBBGB,B01F6H0RZO,5.0
A1CFLONN2PBBGB,B01F6H92NC,5.0
A1CFU5XJXN3PV4,B00L64Q6SE,2.0
A1CFU5XJXN3PV4,B001V9VERW,2.0
A1CFU5XJXN3PV4,B001GL8UP4,1.0
A1CFU5XJXN3PV4,B000AP2X1E,1.0
A1CFU5XJXN3PV4,B000095YXH,1.0
A1CFU5XJXN3PV4,B001V9VERW,2.0
A1CFU5XJXN3PV4,B001GL8UP4,1.0
A1CFU5XJXN3PV4,B000AP2X1E,1.0
A1CFU5XJXN3PV4,B0001WN16M,2.0
A1CFU5XJXN3PV4,B000095YXH,1.0
A1CFU5XJXN3PV4,B00L64Q6SE,2.0
A1CGE6NRIWOO7R,B009377CQQ,5.0
A1CGE6NRIWOO7R,B000H6LTKW,5.0
A1CGE6NRIWOO7R,B0083GC8SK,5.0
A1CGE6NRIWOO7R,B015A3ACR2,5.0
A1CGE6NRIWOO7R,B015A3A7YA,5.0
A1CGE6NRIWOO7R,B00GIBNL1U,5.0
A1CGE6NRIWOO7R,B000H6LTKW,5.0
A1CGE6NRIWOO7R,B00GIBNL1U,5.0
A1CGE6NRIWOO7R,B015A3A7YA,5.0
A1CGE6NRIWOO7R,B015A3ACR2,5.0
A1CGE6NRIWOO7R,B006ZB8Z0K,5.0
A1CGE6NRIWOO7R,B009377CQQ,5.0
A1CGE6NRIWOO7R,B006ZB8Z0K,5.0
A1CGE6NRIWOO7R,B0083GC8SK,5.0
A1CH6MNJ13ZQJ3,B00208Y57Y,5.0
A1CH6MNJ13ZQJ3,B00ZZYJU2U,5.0
A1CH6MNJ13ZQJ3,B00012YD96,5.0
A1CH6MNJ13ZQJ3,B001AQEZ2W,5.0
A1CH6MNJ13ZQJ3,B00E6QM2IM,2.0
A1CH6MNJ13ZQJ3,B004U4911Q,2.0
A1CH6MNJ13ZQJ3,B005UUQNQA,5.0
A1CH6MNJ13ZQJ3,B005UUQNQA,5.0
A1CH6MNJ13ZQJ3,B00INL0BTS,5.0
A1CH6MNJ13ZQJ3,B017WJBBUO,2.0
A1CH6MNJ13ZQJ3,B00INL0BTS,5.0
A1CH6MNJ13ZQJ3,B004U4911Q,2.0
A1CH6MNJ13ZQJ3,B017WJBBUO,2.0
A1CH6MNJ13ZQJ3,B00E6QM2IM,2.0
A1CH6MNJ13ZQJ3,B001AQEZ2W,5.0
A1CH6MNJ13ZQJ3,B00012YD96,5.0
A1CH6MNJ13ZQJ3,B00ZZYJU2U,5.0
A1CH6MNJ13ZQJ3,B00208Y57Y,5.0
A1CHCC1S78Y2BX,B00KJ6PSHK,5.0
A1CHCC1S78Y2BX,B015DQV4CS,3.0
A1CHCC1S78Y2BX,B014G8GMEO,1.0
A1CHCC1S78Y2BX,B01DIXBVL2,5.0
A1CHCC1S78Y2BX,B00KJ6PSHK,5.0
A1CHCC1S78Y2BX,B000HSUV86,4.0
A1CHCC1S78Y2BX,B000HSUV86,4.0
A1CHCC1S78Y2BX,B01DIXBVL2,5.0
A1CHCC1S78Y2BX,B014G8GMEO,1.0
A1CHCC1S78Y2BX,B001KZMJ94,2.0
A1CHCC1S78Y2BX,B015DQV4CS,3.0
A1CHJ02RF9JJFY,B00899WQ6U,5.0
A1CHJ02RF9JJFY,B00IIZ5O46,5.0
A1CHJ02RF9JJFY,B0060FGA8A,5.0
A1CHJ02RF9JJFY,B00D10KWE0,5.0
A1CHJ02RF9JJFY,B00PUX9A4Y,5.0
A1CHJ02RF9JJFY,B0060FGA8A,5.0
A1CHJ02RF9JJFY,B014CNBG4O,5.0
A1CHJ02RF9JJFY,B00899WQ6U,5.0
A1CHJ02RF9JJFY,B00IIZ5O46,5.0
A1CHJ02RF9JJFY,B00PUX9A4Y,5.0
A1CHJ02RF9JJFY,B014CNBG4O,5.0
A1CHJ02RF9JJFY,B00D10KWE0,5.0
A1CHQEWBDM12D6,B01A08QZ00,5.0
A1CHQEWBDM12D6,B001CCGYA0,4.0
A1CHQEWBDM12D6,B00YBFZ2Y4,4.0
A1CHQEWBDM12D6,B00ON030E6,5.0
A1CHQEWBDM12D6,B00EREZVCW,5.0
A1CHQEWBDM12D6,B001NSYSSI,5.0
A1CHQEWBDM12D6,B00YBFZ2Y4,4.0
A1CHQEWBDM12D6,B00ON030E6,5.0
A1CHQEWBDM12D6,B001NSYSSI,5.0
A1CHQEWBDM12D6,B0045NXLGI,5.0
A1CHQEWBDM12D6,B01A08QZ00,5.0
A1CHQEWBDM12D6,B0045NXLGI,5.0
A1CHQEWBDM12D6,B001CCGYA0,4.0
A1CHQEWBDM12D6,B00EREZVCW,5.0
A1CIC8S3D9X47X,B003ZATW42,5.0
A1CIC8S3D9X47X,B00HSO1C08,5.0
A1CIC8S3D9X47X,B00HSO1A6O,5.0
A1CIC8S3D9X47X,B009YA1Q2S,5.0
A1CIC8S3D9X47X,B006DWT7HG,5.0
A1CIC8S3D9X47X,B004M1BO3U,5.0
A1CIC8S3D9X47X,B01GWEZ41W,5.0
A1CIC8S3D9X47X,B00IJZBB1A,5.0
A1CIC8S3D9X47X,B01GWEZ41W,5.0
A1CIC8S3D9X47X,B00HSO1C08,5.0
A1CIC8S3D9X47X,B004M1BO3U,5.0
A1CIC8S3D9X47X,B00HSO1A6O,5.0
A1CIC8S3D9X47X,B009YA1Q2S,5.0
A1CIC8S3D9X47X,B006DWT7HG,5.0
A1CIC8S3D9X47X,B003ZATW42,5.0
A1CIC8S3D9X47X,B00IJZBB1A,5.0
A1CIMGXTTURKH4,B003ZZS4HS,5.0
A1CIMGXTTURKH4,B006EGAIII,5.0
A1CIMGXTTURKH4,B0026GZU0Q,5.0
A1CIMGXTTURKH4,B000LDPX7Q,5.0
A1CIMGXTTURKH4,B003ZZS4HS,5.0
A1CIMGXTTURKH4,B01ELCVRTA,5.0
A1CIMGXTTURKH4,B004UUADHQ,5.0
A1CIMGXTTURKH4,B000BO4WSG,5.0
A1CIMGXTTURKH4,B000LDPX7Q,5.0
A1CIMGXTTURKH4,B000B4GU18,5.0
A1CIMGXTTURKH4,B00I0TTU1S,5.0
A1CIMGXTTURKH4,B01BUHH6NA,5.0
A1CIMGXTTURKH4,B01BUHH6NA,5.0
A1CIMGXTTURKH4,B0026GZU0Q,5.0
A1CIMGXTTURKH4,B000BO4WSG,5.0
A1CIMGXTTURKH4,B004UUADHQ,5.0
A1CIMGXTTURKH4,B01ELCVRTA,5.0
A1CIMGXTTURKH4,B006EGAIII,5.0
A1CIMGXTTURKH4,B00I0TTU1S,5.0
A1CIMGXTTURKH4,B000B4GU18,5.0
A1CIZR1OP7CQ8N,B018B7D05K,5.0
A1CIZR1OP7CQ8N,B00B84DGDA,5.0
A1CIZR1OP7CQ8N,B00COGNWXA,5.0
A1CIZR1OP7CQ8N,B00FHEL74C,3.0
A1CIZR1OP7CQ8N,B00WL3OGEU,5.0
A1CIZR1OP7CQ8N,B0040ZOREG,5.0
A1CIZR1OP7CQ8N,B01962XPH2,3.0
A1CIZR1OP7CQ8N,B01962XPH2,3.0
A1CIZR1OP7CQ8N,B00WL3OGEU,5.0
A1CIZR1OP7CQ8N,B00GJKBN42,5.0
A1CIZR1OP7CQ8N,B00FHEL74C,3.0
A1CIZR1OP7CQ8N,B00COGNWXA,5.0
A1CIZR1OP7CQ8N,B00B84DGDA,5.0
A1CIZR1OP7CQ8N,B018B7D05K,5.0
A1CIZR1OP7CQ8N,B0040ZOREG,5.0
A1CIZR1OP7CQ8N,B00GJKBN42,5.0
A1CJDHRGQ6SN6H,B01F47B8AO,4.0
A1CJDHRGQ6SN6H,B006UKI5G0,3.0
A1CJDHRGQ6SN6H,B005QDPI76,2.0
A1CJDHRGQ6SN6H,B001BLOJHW,5.0
A1CJDHRGQ6SN6H,B0019ZIM0U,5.0
A1CJDHRGQ6SN6H,B0088ARCUU,5.0
A1CJDHRGQ6SN6H,B00191IZB0,3.0
A1CJDHRGQ6SN6H,B00EPQ7RHE,5.0
A1CJDHRGQ6SN6H,B00FGDV0V4,4.0
A1CJDHRGQ6SN6H,B0018RUCDY,5.0
A1CJDHRGQ6SN6H,B00EPQ8E5S,5.0
A1CJDHRGQ6SN6H,B00B5F4XO8,5.0
A1CJDHRGQ6SN6H,B008VIHFSI,4.0
A1CJDHRGQ6SN6H,B00KNHOOCK,5.0
A1CJDHRGQ6SN6H,B0018QC7ZQ,4.0
A1CJDHRGQ6SN6H,B007HTT2N8,5.0
A1CJDHRGQ6SN6H,B00188BXJ0,4.0
A1CJDHRGQ6SN6H,B001ACO6FC,4.0
A1CJDHRGQ6SN6H,B0019ZI034,5.0
A1CJDHRGQ6SN6H,B014CQQYS4,3.0
A1CJDHRGQ6SN6H,B00AKLQ74M,5.0
A1CJDHRGQ6SN6H,B004P4OB4S,5.0
A1CJDHRGQ6SN6H,B00191LQJ8,4.0
A1CJDHRGQ6SN6H,B016JPIG28,5.0
A1CJDHRGQ6SN6H,B01ERDWSFU,1.0
A1CJDHRGQ6SN6H,B00657P0MA,5.0
A1CJDHRGQ6SN6H,B0018MGRQU,4.0
A1CJDHRGQ6SN6H,B00EPQ8BO2,5.0
A1CJDHRGQ6SN6H,B005IQTSE0,5.0
A1CJDHRGQ6SN6H,B004P4OB4S,5.0
A1CJDHRGQ6SN6H,B00KI261CQ,5.0
A1CJDHRGQ6SN6H,B00EPQ8BO2,5.0
A1CJDHRGQ6SN6H,B005IQTSE0,5.0
A1CJDHRGQ6SN6H,B014CQQYS4,3.0
A1CJDHRGQ6SN6H,B016JPIG28,5.0
A1CJDHRGQ6SN6H,B0018QC7ZQ,4.0
A1CJDHRGQ6SN6H,B00KI261CQ,5.0
A1CJDHRGQ6SN6H,B00EPQ7RHE,5.0
A1CJDHRGQ6SN6H,B00188BXJ0,4.0
A1CJDHRGQ6SN6H,B0019ZI034,5.0
A1CJDHRGQ6SN6H,B00KNHOOCK,5.0
A1CJDHRGQ6SN6H,B0088ARCUU,5.0
A1CJDHRGQ6SN6H,B005QDPI76,2.0
A1CJDHRGQ6SN6H,B001BLOJHW,5.0
A1CJDHRGQ6SN6H,B0019ZIM0U,5.0
A1CJDHRGQ6SN6H,B00AKLQ74M,5.0
A1CJDHRGQ6SN6H,B00191LQJ8,4.0
A1CJDHRGQ6SN6H,B01F47B8AO,4.0
A1CJDHRGQ6SN6H,B01ERDWSFU,1.0
A1CJDHRGQ6SN6H,B006UKI5G0,3.0
A1CJDHRGQ6SN6H,B00657P0MA,5.0
A1CJDHRGQ6SN6H,B001ACO6FC,4.0
A1CJDHRGQ6SN6H,B007HTT2N8,5.0
A1CJDHRGQ6SN6H,B00191IZB0,3.0
A1CJDHRGQ6SN6H,B008VIHFSI,4.0
A1CJDHRGQ6SN6H,B00B5F4XO8,5.0
A1CJDHRGQ6SN6H,B0018MGRQU,4.0
A1CJDHRGQ6SN6H,B0018RUCDY,5.0
A1CJDHRGQ6SN6H,B00FGDV0V4,4.0
A1CJDHRGQ6SN6H,B00EPQ8E5S,5.0
A1CJK17202GN5H,B001766LZO,5.0
A1CJK17202GN5H,B001769IRW,5.0
A1CJK17202GN5H,B00176877E,5.0
A1CJK17202GN5H,B001769ISQ,5.0
A1CJK17202GN5H,B001766LZO,5.0
A1CJK17202GN5H,B004QPHMRO,5.0
A1CJK17202GN5H,B001768788,5.0
A1CJK17202GN5H,B00176877E,5.0
A1CJK17202GN5H,B000K2C53I,5.0
A1CJK17202GN5H,B003KOS98S,5.0
A1CJK17202GN5H,B001769IRW,5.0
A1CJK17202GN5H,B000EIO86A,5.0
A1CJK17202GN5H,B00176877E,5.0
A1CJK17202GN5H,B000EIO86A,5.0
A1CJK17202GN5H,B001769IRW,5.0
A1CJK17202GN5H,B001768788,5.0
A1CJK17202GN5H,B003KOS98S,5.0
A1CJK17202GN5H,B000K2C53I,5.0
A1CJK17202GN5H,B00176877E,5.0
A1CJK17202GN5H,B001766LZO,5.0
A1CJK17202GN5H,B001768788,5.0
A1CJK17202GN5H,B004QPHMRO,5.0
A1CJK17202GN5H,B001768788,5.0
A1CJK17202GN5H,B001769ISQ,5.0
A1CJK17202GN5H,B001766LZO,5.0
A1CJK17202GN5H,B001769ISQ,5.0
A1CJK17202GN5H,B001769IRW,5.0
A1CJK17202GN5H,B001769ISQ,5.0
A1CKAZZ3Z647NA,B00004TBJD,4.0
A1CKAZZ3Z647NA,B01869GKBY,5.0
A1CKAZZ3Z647NA,B00004RHAO,5.0
A1CKAZZ3Z647NA,B00004TBJD,4.0
A1CKAZZ3Z647NA,B01869GKBY,5.0
A1CKAZZ3Z647NA,B00RN9YKM0,3.0
A1CKAZZ3Z647NA,B0002ZPEWC,5.0
A1CKAZZ3Z647NA,B0149IXUGY,5.0
A1CKAZZ3Z647NA,B003KTLRUA,4.0
A1CKAZZ3Z647NA,B00RN9YKM0,3.0
A1CKAZZ3Z647NA,B003KTLRUA,4.0
A1CKAZZ3Z647NA,B0149IXUGY,5.0
A1CKAZZ3Z647NA,B0002ZPEWC,5.0
A1CKFPN8U8QXP7,B00DMI632G,5.0
A1CKFPN8U8QXP7,B00I8YY3JO,5.0
A1CKFPN8U8QXP7,B001CDTZYQ,5.0
A1CKFPN8U8QXP7,B001GBT90Y,4.0
A1CKFPN8U8QXP7,B001F7E9VI,5.0
A1CKFPN8U8QXP7,B00DRALJ28,5.0
A1CKFPN8U8QXP7,B00TDBVW7W,5.0
A1CKFPN8U8QXP7,B00TDBVW7W,5.0
A1CKFPN8U8QXP7,B00DMI632G,5.0
A1CKFPN8U8QXP7,B001F7E9VI,5.0
A1CKFPN8U8QXP7,B001GBT90Y,4.0
A1CKFPN8U8QXP7,B001CDTZYQ,5.0
A1CKFPN8U8QXP7,B00I8YY3JO,5.0
A1CKFPN8U8QXP7,B00DRALJ28,5.0
A1CKIHL13QMKR9,B00IMT66ZO,5.0
A1CKIHL13QMKR9,B00XQ03EN6,5.0
A1CKIHL13QMKR9,B00SFY06A2,5.0
A1CKIHL13QMKR9,B00TJ8T2HG,5.0
A1CKIHL13QMKR9,B00QQZVFVG,5.0
A1CKIHL13QMKR9,B00W41T324,5.0
A1CKIHL13QMKR9,B00XQ03EN6,5.0
A1CKIHL13QMKR9,B00TJ8T2HG,5.0
A1CKIHL13QMKR9,B00IMT66ZO,5.0
A1CKIHL13QMKR9,B00L9OVCQW,5.0
A1CKIHL13QMKR9,B00SFY06A2,5.0
A1CKIHL13QMKR9,B00QQZVFVG,5.0
A1CKIHL13QMKR9,B00L9OVCQW,5.0
A1CKIHL13QMKR9,B00W41T324,5.0
A1CKNNV7JYA827,B002C5M6F8,2.0
A1CKNNV7JYA827,B0002EQU6C,5.0
A1CKNNV7JYA827,B00P1RU8PY,1.0
A1CKNNV7JYA827,B0002EQU6C,5.0
A1CKNNV7JYA827,B000FE7GXU,4.0
A1CKNNV7JYA827,B002C5M6F8,2.0
A1CKNNV7JYA827,B000FE7GXU,4.0
A1CKNNV7JYA827,B00TR5QSFA,2.0
A1CKNNV7JYA827,B00P1RU8PY,1.0
A1CKNNV7JYA827,B00TR5QSFA,2.0
A1CKNNV7JYA827,B009WTNGE2,3.0
A1CKNNV7JYA827,B009WTNGE2,3.0
A1CKRQ1QE8TUBJ,B0006G4MWU,5.0
A1CKRQ1QE8TUBJ,B0012IWMLO,4.0
A1CKRQ1QE8TUBJ,B0006G4MWU,5.0
A1CKRQ1QE8TUBJ,B004SPJQOO,4.0
A1CKRQ1QE8TUBJ,B001R4CMEA,5.0
A1CKRQ1QE8TUBJ,B0012IWMLO,4.0
A1CKRQ1QE8TUBJ,B00BUBHXIU,4.0
A1CKRQ1QE8TUBJ,B004SPJQOO,4.0
A1CKRQ1QE8TUBJ,B0012IWMLO,4.0
A1CKRQ1QE8TUBJ,B0012IWMLO,4.0
A1CKRQ1QE8TUBJ,B001R4CMEA,5.0
A1CKRQ1QE8TUBJ,B004MCG59W,4.0
A1CKRQ1QE8TUBJ,B004MCG59W,4.0
A1CKRQ1QE8TUBJ,B00BUBHXIU,4.0
A1CL94Y078P4SP,B005T8OTPA,5.0
A1CL94Y078P4SP,B00AVSDYFO,4.0
A1CL94Y078P4SP,B005T8VHCS,4.0
A1CL94Y078P4SP,B00CVZ4DKU,4.0
A1CL94Y078P4SP,B01303V38Q,3.0
A1CL94Y078P4SP,B010V3OM4K,3.0
A1CL94Y078P4SP,B0132HW1JA,3.0
A1CL94Y078P4SP,B015PCKPXE,3.0
A1CL94Y078P4SP,B015PCKPXE,3.0
A1CL94Y078P4SP,B00CVZ4DKU,4.0
A1CL94Y078P4SP,B0132HW1JA,3.0
A1CL94Y078P4SP,B00AVSDYFO,4.0
A1CL94Y078P4SP,B01303V38Q,3.0
A1CL94Y078P4SP,B005T8OTPA,5.0
A1CL94Y078P4SP,B005T8VHCS,4.0
A1CL94Y078P4SP,B010V3OM4K,3.0
A1CL9C8RNLWSBR,B00KNNJOP6,4.0
A1CL9C8RNLWSBR,B00MVIYNFW,4.0
A1CL9C8RNLWSBR,B00MVIYNFW,4.0
A1CL9C8RNLWSBR,B00J0GPC80,5.0
A1CL9C8RNLWSBR,B00J0H8EWA,5.0
A1CL9C8RNLWSBR,B00M0CS73S,3.0
A1CL9C8RNLWSBR,B00D68E2IE,2.0
A1CL9C8RNLWSBR,B00J0H8EWA,5.0
A1CL9C8RNLWSBR,B00M0CS73S,3.0
A1CL9C8RNLWSBR,B00D68E2IE,2.0
A1CL9C8RNLWSBR,B00J0GPC80,5.0
A1CL9C8RNLWSBR,B00KNNJOP6,4.0
A1CM25G6STWZ4F,B004EXMS4U,1.0
A1CM25G6STWZ4F,B009KAEP7A,5.0
A1CM25G6STWZ4F,B001FD6WZ8,3.0
A1CM25G6STWZ4F,B01GOL2U38,1.0
A1CM25G6STWZ4F,B0096N8OWI,1.0
A1CM25G6STWZ4F,B0096N8OWI,1.0
A1CM25G6STWZ4F,B01GOL2U38,1.0
A1CM25G6STWZ4F,B009KAEP7A,5.0
A1CM25G6STWZ4F,B004EXMS4U,1.0
A1CM25G6STWZ4F,B003NRF052,5.0
A1CM25G6STWZ4F,B003NRF052,5.0
A1CM25G6STWZ4F,B00KY5115O,1.0
A1CM25G6STWZ4F,B00HWHR0TS,5.0
A1CM25G6STWZ4F,B01EZ68DO4,2.0
A1CM25G6STWZ4F,B001D0CKYK,4.0
A1CM25G6STWZ4F,B001FD6WZ8,3.0
A1CM25G6STWZ4F,B00HWHR0TS,5.0
A1CM25G6STWZ4F,B01EZ68DO4,2.0
A1CM25G6STWZ4F,B001D0CKYK,4.0
A1CM25G6STWZ4F,B00KY5115O,1.0
A1CMM93G98YSI2,B01FJHUUCG,5.0
A1CMM93G98YSI2,B00OMOXZWA,3.0
A1CMM93G98YSI2,B0060C5O1W,5.0
A1CMM93G98YSI2,B01DDI54II,5.0
A1CMM93G98YSI2,B00CFJD2U4,3.0
A1CMM93G98YSI2,B002CTTS8W,5.0
A1CMM93G98YSI2,B000H5WRLS,1.0
A1CMM93G98YSI2,B00OMOXZWA,3.0
A1CMM93G98YSI2,B01DDI54II,5.0
A1CMM93G98YSI2,B00CFJD2U4,3.0
A1CMM93G98YSI2,B002CTTS8W,5.0
A1CMM93G98YSI2,B000H5WRLS,1.0
A1CMM93G98YSI2,B0060C5O1W,5.0
A1CMM93G98YSI2,B01FJHUUCG,5.0
A1CMND2ELXZTDH,B00E1RSUDW,5.0
A1CMND2ELXZTDH,B00FUOJPKC,5.0
A1CMND2ELXZTDH,B00AZ1SMC2,5.0
A1CMND2ELXZTDH,B002Z8GX92,5.0
A1CMND2ELXZTDH,B001CDTLGS,5.0
A1CMND2ELXZTDH,B00E1RSUDW,5.0
A1CMND2ELXZTDH,B00FUOJPKC,5.0
A1CMND2ELXZTDH,B00AZ1SMC2,5.0
A1CMND2ELXZTDH,B002Z8GX92,5.0
A1CMND2ELXZTDH,B001CDTLGS,5.0
A1CMND2ELXZTDH,B01DMGKWBU,5.0
A1CMND2ELXZTDH,B01DMGKWBU,5.0
A1CMRPEAMFAXR0,B00CYYMPN0,5.0
A1CMRPEAMFAXR0,B00JR5CV4C,3.0
A1CMRPEAMFAXR0,B01CTI4D94,5.0
A1CMRPEAMFAXR0,B0006O1ICE,5.0
A1CMRPEAMFAXR0,B00ZBU6QVQ,5.0
A1CMRPEAMFAXR0,B01EJ948JQ,5.0
A1CMRPEAMFAXR0,B00Q6ZIK1O,5.0
A1CMRPEAMFAXR0,B00CYYMPN0,5.0
A1CMRPEAMFAXR0,B00TCKUFQI,5.0
A1CMRPEAMFAXR0,B00004YYDG,5.0
A1CMRPEAMFAXR0,B007ZYXPJM,5.0
A1CMRPEAMFAXR0,B006EGAIII,5.0
A1CMRPEAMFAXR0,B00JR5CV4C,3.0
A1CMRPEAMFAXR0,B0006O1ICE,5.0
A1CMRPEAMFAXR0,B007ZYXPJM,5.0
A1CMRPEAMFAXR0,B01CTI4D94,5.0
A1CMRPEAMFAXR0,B00Q6ZIK1O,5.0
A1CMRPEAMFAXR0,B00TCKUFQI,5.0
A1CMRPEAMFAXR0,B00ZBU6QVQ,5.0
A1CMRPEAMFAXR0,B01EJ948JQ,5.0
A1CMRPEAMFAXR0,B00004YYDG,5.0
A1CMRPEAMFAXR0,B006EGAIII,5.0
A1CMXRKHEIFSOL,B00AB5SLY6,5.0
A1CMXRKHEIFSOL,B006DWT7HG,5.0
A1CMXRKHEIFSOL,B00GTLU5KO,5.0
A1CMXRKHEIFSOL,B00OM2IG2Q,5.0
A1CMXRKHEIFSOL,B00AB5SVDW,5.0
A1CMXRKHEIFSOL,B000FPDGZQ,5.0
A1CMXRKHEIFSOL,B001B19FDK,4.0
A1CMXRKHEIFSOL,B01549ZRLS,5.0
A1CMXRKHEIFSOL,B001B19FDK,4.0
A1CMXRKHEIFSOL,B00UVNYUUC,4.0
A1CMXRKHEIFSOL,B00PLKV5H6,4.0
A1CMXRKHEIFSOL,B00GTLU5KO,5.0
A1CMXRKHEIFSOL,B00OM2IG2Q,5.0
A1CMXRKHEIFSOL,B000FPDGZQ,5.0
A1CMXRKHEIFSOL,B00AB5SLY6,5.0
A1CMXRKHEIFSOL,B00OM2IG2Q,5.0
A1CMXRKHEIFSOL,B00UVNYUUC,4.0
A1CMXRKHEIFSOL,B006DWT7HG,5.0
A1CMXRKHEIFSOL,B01549ZRLS,5.0
A1CMXRKHEIFSOL,B00PLKV5H6,4.0
A1CMXRKHEIFSOL,B00OM2IG2Q,5.0
A1CMXRKHEIFSOL,B00AB5TUGE,5.0
A1CMXRKHEIFSOL,B00AB5SVDW,5.0
A1CMXRKHEIFSOL,B00AB5TUGE,5.0
A1CN4ZCDTGCJCT,B0078S1CNQ,2.0
A1CN4ZCDTGCJCT,B000P49BX8,2.0
A1CN4ZCDTGCJCT,B005G14R70,2.0
A1CN4ZCDTGCJCT,B005GK3IVW,4.0
A1CN4ZCDTGCJCT,B00BEZWL5C,4.0
A1CN4ZCDTGCJCT,B00SZ1F6UA,5.0
A1CN4ZCDTGCJCT,B0027UNRHY,3.0
A1CN4ZCDTGCJCT,B00DRALJ28,1.0
A1CN4ZCDTGCJCT,B00DRALJ28,1.0
A1CN4ZCDTGCJCT,B005G14R70,2.0
A1CN4ZCDTGCJCT,B0078S1CNQ,2.0
A1CN4ZCDTGCJCT,B000P49BX8,2.0
A1CN4ZCDTGCJCT,B0027UNRHY,3.0
A1CN4ZCDTGCJCT,B00BEZWL5C,4.0
A1CN4ZCDTGCJCT,B005GK3IVW,4.0
A1CN4ZCDTGCJCT,B00SZ1F6UA,5.0
A1CO9D5A1JRRK3,B0069TRXO2,5.0
A1CO9D5A1JRRK3,B0061OV7TW,4.0
A1CO9D5A1JRRK3,B00023RXFK,5.0
A1CO9D5A1JRRK3,B007FZZUF8,4.0
A1CO9D5A1JRRK3,B006VYXYZ2,4.0
A1CO9D5A1JRRK3,B006UKICMW,4.0
A1CO9D5A1JRRK3,B006UKI5G0,4.0
A1CO9D5A1JRRK3,B006VYXYZ2,4.0
A1CO9D5A1JRRK3,B00023RXFK,5.0
A1CO9D5A1JRRK3,B006UKI5G0,4.0
A1CO9D5A1JRRK3,B0069TRXO2,5.0
A1CO9D5A1JRRK3,B00AITZUMQ,5.0
A1CO9D5A1JRRK3,B007FZZUF8,4.0
A1CO9D5A1JRRK3,B00AITZUMQ,5.0
A1CO9D5A1JRRK3,B006UKICMW,4.0
A1CO9D5A1JRRK3,B0061OV7TW,4.0
A1COGMXQ5XP2OA,B000BQR7BI,1.0
A1COGMXQ5XP2OA,B00H9ZSS1M,5.0
A1COGMXQ5XP2OA,B000Z9DCF6,5.0
A1COGMXQ5XP2OA,B00LH0SX56,5.0
A1COGMXQ5XP2OA,B00LH0SXAQ,5.0
A1COGMXQ5XP2OA,B007IAV2WU,5.0
A1COGMXQ5XP2OA,B004IEAMQQ,5.0
A1COGMXQ5XP2OA,B000Z9DCF6,5.0
